Date,Open,High,Low,Close,Adj Close,Volume
2015-06-19,398.859009,401.498993,397.662994,401.498993,362.158142,340
2015-06-22,399.167999,402.516998,398.408997,398.787994,359.712738,106
2015-06-23,406.795013,410.000000,406.208008,409.526001,369.398651,1360
2015-06-24,407.220001,408.592010,404.759003,407.460999,367.535919,526
2015-06-25,398.319000,402.000000,395.838013,402.000000,362.610077,597
2015-06-26,400.898987,400.898987,395.001007,399.899994,361.096954,458
2015-06-29,400.306000,400.306000,393.000000,393.878998,355.660248,769
2015-06-30,395.515991,398.498993,394.743011,398.498993,359.831940,48
2015-07-01,399.936005,403.200012,399.936005,400.501007,361.639740,422
2015-07-02,400.299988,404.498993,400.299988,403.075989,363.964844,258
2015-07-03,394.565002,394.565002,390.501007,391.399994,353.421753,382
2015-07-06,385.200012,386.765015,385.000000,386.165985,348.695648,512
2015-07-07,384.890015,385.528992,376.645996,376.645996,340.099396,417
2015-07-08,375.885010,375.885010,371.014008,371.484009,335.438293,334
2015-07-09,378.946014,382.351013,378.471008,382.041992,344.971802,290
2015-07-10,376.852997,378.000000,372.600006,377.893005,341.225433,777
2015-07-13,375.851990,381.644989,374.877014,381.510010,344.491455,405
2015-07-14,363.532990,368.431000,362.859985,367.273987,331.636780,3603
2015-07-15,367.393005,371.467987,367.393005,371.251007,335.227844,1017
2015-07-16,376.899994,381.450989,376.899994,380.911011,343.950592,461
2015-07-17,383.523987,388.998993,383.523987,388.980011,351.236633,529
2015-07-20,386.906006,387.071991,380.911011,380.911011,343.950592,407
2015-07-21,381.526001,385.321991,381.526001,382.281006,345.187592,545
2015-07-22,380.386993,381.835999,379.472992,380.510986,343.589355,275
2015-07-23,377.537994,378.539001,375.001007,375.001007,338.614044,510
2015-07-24,371.989014,373.704987,369.497009,369.545990,333.688324,674
2015-07-27,369.010986,370.852997,365.649994,367.989990,332.283264,140
2015-07-28,366.912994,366.912994,364.639008,366.000000,330.486420,356
2015-07-29,373.622986,378.298004,373.622986,376.234985,339.728241,368
2015-07-30,367.200012,367.200012,362.885010,363.768005,328.470978,356
2015-07-31,354.223999,357.000000,353.000000,356.165985,321.606567,1472
2015-08-03,356.472992,358.186005,355.000000,355.496002,321.001617,305
2015-08-04,357.001007,360.536987,357.001007,360.536987,325.553436,237
2015-08-05,354.500000,356.182007,352.690002,355.087006,320.632294,355
2015-08-06,345.813995,345.998993,343.903992,344.940002,311.469879,2151
2015-08-07,346.118011,348.083008,343.313995,346.061005,312.482117,716
2015-08-10,349.122986,352.000000,348.407990,349.983002,316.023499,490
2015-08-11,345.596985,345.796997,343.981995,343.998993,310.620209,613
2015-08-12,340.001007,342.330994,338.333008,340.000000,307.009216,1174
2015-08-13,340.101013,344.544006,340.101013,343.157013,309.859924,327
2015-08-14,342.798004,343.252991,341.898987,341.898987,308.723938,127
2015-08-17,336.498993,336.498993,329.298004,329.416992,297.453094,911
2015-08-18,337.998993,338.756989,337.312988,337.763000,304.989258,307
2015-08-19,345.069000,346.092987,343.687012,344.250000,310.846832,255
2015-08-20,339.799988,340.472992,326.250000,329.998993,297.978577,718
2015-08-21,328.601990,334.179993,328.601990,330.000000,297.979492,318
2015-08-24,313.998993,313.998993,287.869995,303.471985,274.025604,4642
2015-08-25,306.000000,320.000000,306.000000,318.480011,287.577362,941
2015-08-26,307.298004,307.298004,298.500000,303.651001,274.187256,768
2015-08-27,313.500000,327.799988,313.500000,327.799988,295.993011,1474
2015-08-28,323.411011,323.795990,320.501007,323.795990,292.377502,603
2015-08-31,325.605988,327.000000,324.001007,327.000000,295.270569,316
2015-09-01,324.707001,324.707001,321.247009,322.667999,291.358978,298
2015-09-02,322.720001,325.998993,322.720001,325.899994,294.277344,173
2015-09-03,339.519012,342.983002,338.824005,342.983002,309.702759,532
2015-09-04,340.644012,342.998993,337.501007,337.501007,304.752716,526
2015-09-07,337.998993,339.350006,333.109009,335.319000,302.782410,994
2015-09-08,340.000000,345.975006,340.000000,345.000000,311.524017,474
2015-09-09,344.098999,349.998993,343.000000,343.923004,310.551544,1158
2015-09-10,339.998993,339.998993,333.143005,333.143005,300.817566,438
2015-09-11,341.127991,341.127991,337.690002,338.820007,305.943726,88
2015-09-14,339.290009,341.989990,338.500000,341.989990,308.806091,346
2015-09-15,342.528992,342.949005,339.575012,342.949005,309.672028,449
2015-09-16,349.881012,351.144012,348.276001,349.563995,315.645203,424
2015-09-17,355.010010,355.010010,351.639008,352.576996,318.365845,251
2015-09-18,353.500000,353.500000,348.851013,349.770996,315.832153,361
2015-09-21,344.000000,345.226013,340.940002,345.226013,311.728119,945
2015-09-22,349.162994,349.162994,342.501007,342.501007,309.267517,230
2015-09-23,343.295990,344.196991,341.515991,341.546997,308.406097,137
2015-09-24,336.000000,336.040009,330.000000,330.000000,297.979492,497
2015-09-25,330.194000,333.455994,327.747009,328.829010,296.922150,501
2015-09-28,330.757996,330.757996,326.024994,326.024994,294.390198,371
2015-09-29,324.877991,326.100006,323.152008,323.152008,291.795990,794
2015-09-30,341.074005,344.308990,340.825989,344.308990,310.900116,1276
2015-10-01,351.334991,352.000000,345.500000,345.500000,311.975525,232
2015-10-02,342.674011,342.674011,333.328003,338.315002,305.487732,620
2015-10-05,339.065002,344.000000,337.000000,341.500000,308.363647,849
2015-10-06,343.000000,351.131012,343.000000,350.787994,316.750397,616
2015-10-07,374.001007,380.131012,374.001007,377.453003,340.828033,561
2015-10-08,376.100006,379.000000,374.750000,379.000000,342.225006,1089
2015-10-09,379.438995,385.610992,377.566986,385.610992,348.194489,637
